"field.fitted","psf.m3","psf.norm","mh.norm","direction","fwhm","fifthThird"
-4.8103,1.7885384513395e-10,0.114650747919208,-0.864025144973426,"forward",7.6433,0.410590856096298
-4.7741,1.80292211968268e-10,0.115572784754442,-0.863294720772796,"forward",7.6433,0.410590856096298
-4.7379,1.81729915309274e-10,0.116494396270307,-0.862558471953885,"forward",7.6433,0.410590856096298
-4.7017,1.83166970657285e-10,0.117415592402978,-0.861816401141932,"forward",7.6433,0.410590856096298
-4.6654,1.84603393484033e-10,0.118336383070306,-0.861068510899491,"forward",7.6433,0.410590856096298
-4.6292,1.86039199224326e-10,0.119256778166469,-0.860314803726586,"forward",7.6433,0.410590856096298
-4.5929,1.87474403280327e-10,0.120176787564724,-0.859555282060843,"forward",7.6433,0.410590856096298
-4.5566,1.88909021024578e-10,0.121096421119336,-0.858789948277607,"forward",7.6433,0.410590856096298
-4.5203,1.90343067799217e-10,0.122015688665081,-0.858018804690067,"forward",7.6433,0.410590856096298
-4.484,1.91776558907653e-10,0.122934600011911,-0.857241853549413,"forward",7.6433,0.410590856096298
-4.4477,1.93209509630175e-10,0.123853164954954,-0.85645909704493,"forward",7.6433,0.410590856096298
-4.4114,1.9464193521686e-10,0.124771393269973,-0.855670537304119,"forward",7.6433,0.410590856096298
-4.375,1.96073850880535e-10,0.125689294708853,-0.85487617639285,"forward",7.6433,0.410590856096298
-4.3386,1.97505271812327e-10,0.126606879009567,-0.854076016315447,"forward",7.6433,0.410590856096298
-4.3023,1.98936213173339e-10,0.127524155890842,-0.853270059014811,"forward",7.6433,0.410590856096298
-4.2659,2.00366690093885e-10,0.128441135051669,-0.852458306372548,"forward",7.6433,0.410590856096298
-4.2294,2.01796717676476e-10,0.129357826173219,-0.851640760209075,"forward",7.6433,0.410590856096298
-4.193,2.03226311000024e-10,0.130274238921529,-0.850817422283723,"forward",7.6433,0.410590856096298
-4.1566,2.04655485111585e-10,0.131190382942221,-0.849988294294858,"forward",7.6433,0.410590856096298
-4.1201,2.06084255036786e-10,0.132106267867178,-0.849153377879976,"forward",7.6433,0.410590856096298
-4.0836,2.07512635771588e-10,0.133021903309266,-0.848312674615817,"forward",7.6433,0.410590856096298
-4.0472,2.08940642286489e-10,0.13393729886503,-0.847466186018472,"forward",7.6433,0.410590856096298
-4.0173,2.10382401823022e-10,0.134861510525447,-0.846613856369839,"forward",7.6433,0.410590856096298
-4.0107,2.1404494039517e-10,0.137209309010099,-0.845746688549442,"forward",7.6433,0.410590856096298
-3.9741,2.17895904061785e-10,0.139677893704247,-0.844863919184047,"forward",7.6433,0.410590856096298
-3.9376,2.21744800779392e-10,0.14214515342129,-0.843965556647557,"forward",7.6433,0.410590856096298
-3.9011,2.25591671520995e-10,0.144611114426171,-0.84305160914788,"forward",7.6433,0.410590856096298
-3.8645,2.29436557176303e-10,0.147075802930434,-0.842122084727267,"forward",7.6433,0.410590856096298
-3.828,2.33279498545211e-10,0.149539245088052,-0.841176991262674,"forward",7.6433,0.410590856096298
-3.7914,2.37120536354472e-10,0.15200146700611,-0.840216336466059,"forward",7.6433,0.410590856096298
-3.7548,2.40959711250024e-10,0.154462494739889,-0.839240127884709,"forward",7.6433,0.410590856096298
-3.7182,2.44797063796874e-10,0.156922354292791,-0.838248372901572,"forward",7.6433,0.410590856096298
-3.6816,2.4863263448293e-10,0.159381071618795,-0.837241078735561,"forward",7.6433,0.410590856096298
-3.645,2.52466463724258e-10,0.161838672625827,-0.836218252441854,"forward",7.6433,0.410590856096298
-3.6083,2.5629859185703e-10,0.164295183170599,-0.835179900912212,"forward",7.6433,0.410590856096298
-3.5717,2.60129059149408e-10,0.166750629066226,-0.834126030875256,"forward",7.6433,0.410590856096298
-3.535,2.63957905793427e-10,0.169205036077023,-0.833056648896776,"forward",7.6433,0.410590856096298
-3.4984,2.67785171910209e-10,0.171658429921848,-0.831971761380018,"forward",7.6433,0.410590856096298
-3.4617,2.71610897553907e-10,0.174110836276629,-0.830871374565954,"forward",7.6433,0.410590856096298
-3.425,2.75435122711602e-10,0.176562280774302,-0.829755494533557,"forward",7.6433,0.410590856096298
-3.3883,2.79257887294943e-10,0.179012788999444,-0.828624127200103,"forward",7.6433,0.410590856096298
-3.3515,2.83079231159091e-10,0.181462386500425,-0.827477278321401,"forward",7.6433,0.410590856096298
-3.3148,2.86899194088902e-10,0.183911098780547,-0.826314953492081,"forward",7.6433,0.410590856096298
-3.2781,2.90717815805582e-10,0.186358951302309,-0.825137158145846,"forward",7.6433,0.410590856096298
-3.2413,2.94535135972017e-10,0.188805969490825,-0.823943897555711,"forward",7.6433,0.410590856096298
-3.2046,2.98351194184322e-10,0.191252178728409,-0.822735176834278,"forward",7.6433,0.410590856096298
-3.1678,3.02166029984055e-10,0.193697604362399,-0.821511000933948,"forward",7.6433,0.410590856096298
-3.131,3.05979682849732e-10,0.196142271699725,-0.820271374647185,"forward",7.6433,0.410590856096298
-3.0942,3.09792192202146e-10,0.198586206010312,-0.819016302606743,"forward",7.6433,0.410590856096298
-3.0574,3.13603597408307e-10,0.201029432529609,-0.81774578928589,"forward",7.6433,0.410590856096298
-3.0206,3.1741393778123e-10,0.203471976458453,-0.816459838998623,"forward",7.6433,0.410590856096298
-2.9838,3.21223252571406e-10,0.205913862957602,-0.81515845589992,"forward",7.6433,0.410590856096298
-2.9469,3.25031580984572e-10,0.208355117159123,-0.813841643985925,"forward",7.6433,0.410590856096298
-2.9101,3.28838962174556e-10,0.21079576416181,-0.812509407094158,"forward",7.6433,0.410590856096298
-2.8732,3.32645435236156e-10,0.213235829026615,-0.811161748903751,"forward",7.6433,0.410590856096298
-2.8364,3.36451039222853e-10,0.215675336788008,-0.809798672935618,"forward",7.6433,0.410590856096298
-2.7995,3.40255813138286e-10,0.218114312448504,-0.808420182552655,"forward",7.6433,0.410590856096298
-2.7626,3.44059795936031e-10,0.22055278097853,-0.807026280959947,"forward",7.6433,0.410590856096298
-2.7257,3.47863026523501e-10,0.222990767318919,-0.805616971204948,"forward",7.6433,0.410590856096298
-2.6888,3.51665543767174e-10,0.225428296384265,-0.804192256177653,"forward",7.6433,0.410590856096298
-2.6519,3.55467386484162e-10,0.227865393057514,-0.802752138610798,"forward",7.6433,0.410590856096298
-2.615,3.59268593454244e-10,0.230302082197685,-0.801296621080004,"forward",7.6433,0.410590856096298
-2.5781,3.6306920341147e-10,0.232738388634478,-0.799825706003972,"forward",7.6433,0.410590856096298
-2.5411,3.66869255049384e-10,0.235174337171632,-0.798339395644641,"forward",7.6433,0.410590856096298
-2.5042,3.70668787024817e-10,0.23760995258935,-0.796837692107337,"forward",7.6433,0.410590856096298
-2.4672,3.74467837957614e-10,0.240045259644125,-0.795320597340925,"forward",7.6433,0.410590856096298
-2.4303,3.78266446422463e-10,0.242480283063504,-0.793788113137991,"forward",7.6433,0.410590856096298
-2.3933,3.82064650965983e-10,0.244915047557041,-0.792240241134956,"forward",7.6433,0.410590856096298
-2.3727,3.85899043834403e-10,0.247373009866161,-0.790676834720783,"forward",7.6433,0.410590856096298
-2.3563,3.93586606109805e-10,0.25230097081601,-0.789082283414279,"forward",7.6433,0.410590856096298
-2.3193,4.01706945072208e-10,0.257506354769034,-0.78745483389198,"forward",7.6433,0.410590856096298
-2.2823,4.09825229039619e-10,0.262710421407843,-0.78579449447936,"forward",7.6433,0.410590856096298
-2.2453,4.17941540729986e-10,0.267913223757152,-0.784101273166775,"forward",7.6433,0.410590856096298
-2.2083,4.26055962768822e-10,0.273114814782427,-0.782375177609836,"forward",7.6433,0.410590856096298
-2.1713,4.34168577694266e-10,0.278315247393121,-0.780616215129766,"forward",7.6433,0.410590856096298
-2.1343,4.42279467963519e-10,0.283514574446806,-0.778824392713724,"forward",7.6433,0.410590856096298
-2.0973,4.50388715945751e-10,0.288712848744621,-0.776999717015168,"forward",7.6433,0.410590856096298
-2.0602,4.58496403933931e-10,0.29391012303886,-0.775142194354155,"forward",7.6433,0.410590856096298
-2.0232,4.66602614144479e-10,0.299106450032745,-0.773251830717658,"forward",7.6433,0.410590856096298
-1.9861,4.74707428710138e-10,0.304301882375859,-0.771328631759902,"forward",7.6433,0.410590856096298
-1.9491,4.82810929698571e-10,0.309496472676068,-0.76937260280263,"forward",7.6433,0.410590856096298
-1.912,4.90913199106557e-10,0.314690273495798,-0.767383748835386,"forward",7.6433,0.410590856096298
-1.8749,4.99014318854264e-10,0.319883337348365,-0.765362074515831,"forward",7.6433,0.410590856096298
-1.8379,5.0711437080509e-10,0.325075716710693,-0.763307584169966,"forward",7.6433,0.410590856096298
-1.8008,5.15213436751847e-10,0.330267464014461,-0.761220281792426,"forward",7.6433,0.410590856096298
-1.7637,5.23311598431142e-10,0.335458631655315,-0.7591001710467,"forward",7.6433,0.410590856096298
-1.7266,5.31408937516347e-10,0.34064927198837,-0.756947255265394,"forward",7.6433,0.410590856096298
-1.6895,5.39505535623948e-10,0.345839437332271,-0.754761537450455,"forward",7.6433,0.410590856096298
-1.6524,5.47601474318456e-10,0.351029179972349,-0.752543020273389,"forward",7.6433,0.410590856096298
-1.6153,5.55696835113326e-10,0.356218552161202,-0.750291706075459,"forward",7.6433,0.410590856096298
-1.5782,5.63791699464277e-10,0.361407606114423,-0.748007596867926,"forward",7.6433,0.410590856096298
-1.541,5.71886148787083e-10,0.366596394021995,-0.74569069433221,"forward",7.6433,0.410590856096298
-1.5039,5.79980264452013e-10,0.371784968044733,-0.743340999820068,"forward",7.6433,0.410590856096298
-1.4668,5.88074127778704e-10,0.376973380310994,-0.74095851435381,"forward",7.6433,0.410590856096298
-1.4296,5.96167820053504e-10,0.382161682927797,-0.738543238626422,"forward",7.6433,0.410590856096298
-1.3925,6.04261422522899e-10,0.387349927976607,-0.736095173001737,"forward",7.6433,0.410590856096298
-1.3553,6.1235501639467e-10,0.39253816751408,-0.733614317514587,"forward",7.6433,0.410590856096298
-1.3182,6.20448682842678e-10,0.397726453575124,-0.73110067187094,"forward",7.6433,0.410590856096298
-1.281,6.28542503012603e-10,0.402914838176587,-0.728554235448019,"forward",7.6433,0.410590856096298
-1.2439,6.3663655801601e-10,0.408103373313446,-0.725975007294433,"forward",7.6433,0.410590856096298
-1.2067,6.44730928941903e-10,0.413292110966216,-0.723362986130275,"forward",7.6433,0.410590856096298
-1.1695,6.52825696850953e-10,0.418481103097248,-0.720718170347234,"forward",7.6433,0.410590856096298
-1.1324,6.6092094278128e-10,0.423670401654441,-0.718040558008683,"forward",7.6433,0.410590856096298
-1.0952,6.69016747752826e-10,0.428860058574037,-0.715330146849761,"forward",7.6433,0.410590856096298
-1.058,6.77113192768357e-10,0.43405012578127,-0.712586934277434,"forward",7.6433,0.410590856096298
-1.0208,6.85210358808604e-10,0.439240655187251,-0.70981091737059,"forward",7.6433,0.410590856096298
-0.9837,6.9330832684695e-10,0.444431698698375,-0.707002092880065,"forward",7.6433,0.410590856096298
-0.9465,7.01407177845251e-10,0.449623308213652,-0.704160457228692,"forward",7.6433,0.410590856096298
-0.9093,7.0950699275054e-10,0.454815535622591,-0.701286006511362,"forward",7.6433,0.410590856096298
-0.8721,7.17607852508826e-10,0.460008432814041,-0.698378736495023,"forward",7.6433,0.410590856096298
-0.8349,7.25709838060469e-10,0.465202051673231,-0.69543864261871,"forward",7.6433,0.410590856096298
-0.7977,7.33813030341716e-10,0.470396444082757,-0.692465719993558,"forward",7.6433,0.410590856096298
-0.7605,7.41917510288871e-10,0.475591661925245,-0.689459963402798,"forward",7.6433,0.410590856096298
-0.7233,7.50023358842864e-10,0.480787757086291,-0.686421367301746,"forward",7.6433,0.410590856096298
-0.7123,7.5816417782204e-10,0.486006269352206,-0.683349790013485,"forward",7.6433,0.410590856096298
-0.6861,7.70086634553169e-10,0.493648926295,-0.680229910855541,"forward",7.6433,0.410590856096298
-0.6488,7.82503161641783e-10,0.501608297345717,-0.677059728183239,"forward",7.6433,0.410590856096298
-0.6116,7.94920853684053e-10,0.509568415167117,-0.673839237276962,"forward",7.6433,0.410590856096298
-0.5744,8.07339834798271e-10,0.517529359322794,-0.670568432914246,"forward",7.6433,0.410590856096298
-0.5372,8.19760229102941e-10,0.525491209376482,-0.667247309369784,"forward",7.6433,0.410590856096298
-0.5,8.32182160719301e-10,0.533454044893663,-0.663875860415411,"forward",7.6433,0.410590856096298
-0.4628,8.4460575377067e-10,0.541417945441155,-0.660454079320096,"forward",7.6433,0.410590856096298
-0.4255,8.57031132393242e-10,0.54938299059403,-0.656981958849891,"forward",7.6433,0.410590856096298
-0.3883,8.69458420735527e-10,0.557349259935254,-0.653459491267882,"forward",7.6433,0.410590856096298
-0.3511,8.81887742959127e-10,0.565316833056185,-0.649886668334134,"forward",7.6433,0.410590856096298
-0.3139,8.94319223248197e-10,0.573285789562641,-0.646263481305599,"forward",7.6433,0.410590856096298
-0.2766,9.06752985809171e-10,0.581256209074717,-0.64258992093603,"forward",7.6433,0.410590856096298
-0.2394,9.19189154874077e-10,0.589228171228918,-0.638865977475871,"forward",7.6433,0.410590856096298
-0.2022,9.31627854705238e-10,0.597201755681168,-0.63509164067214,"forward",7.6433,0.410590856096298
-0.165,9.44069209598057e-10,0.605177042108595,-0.631266899768292,"forward",7.6433,0.410590856096298
-0.1277,9.56513343885226e-10,0.613154110212233,-0.627391743504069,"forward",7.6433,0.410590856096298
-0.0905,9.68960381939581e-10,0.621133039718847,-0.623466160115336,"forward",7.6433,0.410590856096298
-0.0533,9.81410448176756e-10,0.629113910382638,-0.61949013733391,"forward",7.6433,0.410590856096298
-0.016,9.93863667060449e-10,0.637096801988618,-0.615463662387362,"forward",7.6433,0.410590856096298
0.0212,1.00632016310451e-09,0.645081794353948,-0.611386721998816,"forward",7.6433,0.410590856096298
0.0584,1.0187800608769e-09,0.653068967330468,-0.607259302386732,"forward",7.6433,0.410590856096298
0.0957,1.03124348500307e-09,0.661058400806892,-0.603081389264666,"forward",7.6433,0.410590856096298
0.1329,1.04371056016921e-09,0.669050174710842,-0.598852967841033,"forward",7.6433,0.410590856096298
0.1701,1.05618141112617e-09,0.677044369011413,-0.594574022818837,"forward",7.6433,0.410590856096298
0.2074,1.06865616269294e-09,0.685041063721358,-0.590244538395401,"forward",7.6433,0.410590856096298
0.2446,1.08113493975895e-09,0.693040338898603,-0.585864498262077,"forward",7.6433,0.410590856096298
0.2818,1.09361786728973e-09,0.701042274649852,-0.581433885603941,"forward",7.6433,0.410590856096298
0.319,1.10610507032761e-09,0.709046951131032,-0.57695268309948,"forward",7.6433,0.410590856096298
0.3563,1.1185966739979e-09,0.717054448551262,-0.572420872920257,"forward",7.6433,0.410590856096298
0.3935,1.13109280351141e-09,0.725064847174489,-0.567838436730563,"forward",7.6433,0.410590856096298
0.4307,1.14359358416661e-09,0.733078227320824,-0.563205355687064,"forward",7.6433,0.410590856096298
0.4679,1.15609914135315e-09,0.741094669368852,-0.55852161043843,"forward",7.6433,0.410590856096298
0.5052,1.16860960056094e-09,0.749114253761413,-0.553787181124929,"forward",7.6433,0.410590856096298
0.5424,1.18112508737477e-09,0.757137061002175,-0.549002047378044,"forward",7.6433,0.410590856096298
0.5796,1.19364572748163e-09,0.765163171660315,-0.544166188320056,"forward",7.6433,0.410590856096298
0.6168,1.20617164668056e-09,0.773192666376835,-0.539279582563594,"forward",7.6433,0.410590856096298
0.654,1.21870297087473e-09,0.781225625859499,-0.53434220821121,"forward",7.6433,0.410590856096298
0.6912,1.23123982608125e-09,0.789262130889101,-0.529354042854917,"forward",7.6433,0.410590856096298
0.7284,1.24378233843634e-09,0.797302262322786,-0.524315063575712,"forward",7.6433,0.410590856096298
0.7656,1.25633063419688e-09,0.805346101095056,-0.519225246943078,"forward",7.6433,0.410590856096298
0.8028,1.26888483973965e-09,0.813393728217254,-0.514084569014506,"forward",7.6433,0.410590856096298
0.84,1.28144508157434e-09,0.821445224785949,-0.508893005334955,"forward",7.6433,0.410590856096298
0.8772,1.29401148633748e-09,0.829500671978992,-0.503650530936335,"forward",7.6433,0.410590856096298
0.9144,1.3065841807981e-09,0.837560151059187,-0.498357120336972,"forward",7.6433,0.410590856096298
0.9516,1.31916329187343e-09,0.845623743384335,-0.493012747541008,"forward",7.6433,0.410590856096298
0.9528,1.33163685084781e-09,0.853619673606335,-0.487617840175395,"forward",7.6433,0.410590856096298
0.9888,1.33609455838058e-09,0.856477199550238,-0.482204873141949,"forward",7.6433,0.410590856096298
1.026,1.33940755920301e-09,0.85860093371913,-0.476778484031358,"forward",7.6433,0.410590856096298
1.0632,1.34272563466938e-09,0.860727920888941,-0.47133865228454,"forward",7.6433,0.410590856096298
1.1004,1.3460488189689e-09,0.862858182975999,-0.465885357203899,"forward",7.6433,0.410590856096298
1.1375,1.34937714638627e-09,0.864991741957838,-0.460418577952939,"forward",7.6433,0.410590856096298
1.1747,1.3527106513163e-09,0.867128619882567,-0.454938293555821,"forward",7.6433,0.410590856096298
1.2119,1.35604936823899e-09,0.869268838852922,-0.449444482897015,"forward",7.6433,0.410590856096298
1.249,1.35939333173524e-09,0.871412421036313,-0.443937124720892,"forward",7.6433,0.410590856096298
1.2862,1.36274257649324e-09,0.873559388668918,-0.43841619763129,"forward",7.6433,0.410590856096298
1.3234,1.36609713728998e-09,0.875709764043838,-0.432881680091155,"forward",7.6433,0.410590856096298
1.3605,1.36945704902222e-09,0.87786356953097,-0.427333550422052,"forward",7.6433,0.410590856096298
1.3977,1.37282234667467e-09,0.880020827556571,-0.421771786803812,"forward",7.6433,0.410590856096298
1.4348,1.37619306533556e-09,0.882181560613251,-0.416196367274113,"forward",7.6433,0.410590856096298
1.4719,1.37956924021503e-09,0.884345791271797,-0.410607269727984,"forward",7.6433,0.410590856096298
1.5091,1.38295090661284e-09,0.886513542160414,-0.405004471917443,"forward",7.6433,0.410590856096298
1.5462,1.38633809993837e-09,0.888684835977603,-0.399387951451052,"forward",7.6433,0.410590856096298
1.5833,1.38973085571530e-09,0.890859695495105,-0.393757685793456,"forward",7.6433,0.410590856096298
1.6204,1.39312920957691e-09,0.89303814355495,-0.388113652264938,"forward",7.6433,0.410590856096298
1.6575,1.39653319725728e-09,0.895220203063764,-0.382455828041007,"forward",7.6433,0.410590856096298
1.6946,1.39994285461485e-09,0.897405897007896,-0.376784190151901,"forward",7.6433,0.410590856096298
1.7317,1.40335821760731e-09,0.899595248437311,-0.37109871548218,"forward",7.6433,0.410590856096298
1.7688,1.40677932231591e-09,0.901788280481202,-0.365399380770226,"forward",7.6433,0.410590856096298
1.8059,1.41020620493693e-09,0.903985016342465,-0.35968616260778,"forward",7.6433,0.410590856096298
1.843,1.41363890177519e-09,0.906185479293608,-0.353959037439497,"forward",7.6433,0.410590856096298
1.8801,1.4170774492482e-09,0.908389692679351,-0.348217981562495,"forward",7.6433,0.410590856096298
1.9171,1.42052188391408e-09,0.910597679934568,-0.342462971125781,"forward",7.6433,0.410590856096298
1.9542,1.42397224242739e-09,0.912809464555941,-0.336693982129863,"forward",7.6433,0.410590856096298
1.9913,1.4274285615621e-09,0.915025070116697,-0.330910990426266,"forward",7.6433,0.410590856096298
2.0283,1.43089087823764e-09,0.917244520283325,-0.325113971716941,"forward",7.6433,0.410590856096298
2.0654,1.43435922947169e-09,0.919467838785267,-0.319302901553867,"forward",7.6433,0.410590856096298
2.1024,1.43783365240896e-09,0.921695049433424,-0.31347775533854,"forward",7.6433,0.410590856096298
2.1394,1.44131418432726e-09,0.923926176123992,-0.307638508321428,"forward",7.6433,0.410590856096298
2.1764,1.44480086263041e-09,0.926161242833967,-0.301785135601466,"forward",7.6433,0.410590856096298
2.2135,1.44829372483563e-09,0.928400273613024,-0.295917612125594,"forward",7.6433,0.410590856096298
2.2505,1.45179280860617e-09,0.930643292604446,-0.290035912688164,"forward",7.6433,0.410590856096298
2.2875,1.45529815171599e-09,0.932890324022489,-0.284140011930494,"forward",7.6433,0.410590856096298
2.3245,1.45880979208321e-09,0.935141392173831,-0.278229884340283,"forward",7.6433,0.410590856096298
2.3614,1.4623277677578e-09,0.93739652144964,-0.272305504251077,"forward",7.6433,0.410590856096298
2.3984,1.46585211691256e-09,0.939655736319853,-0.26636684584177,"forward",7.6433,0.410590856096298
2.4354,1.46938287784859e-09,0.941919061336638,-0.260413883136087,"forward",7.6433,0.410590856096298
2.4723,1.47292008903265e-09,0.944186521158356,-0.25444659000191,"forward",7.6433,0.410590856096298
2.5093,1.47646378903717e-09,0.9464581405111,-0.248464940150853,"forward",7.6433,0.410590856096298
2.5462,1.48001401657119e-09,0.94873394420855,-0.242468907137703,"forward",7.6433,0.410590856096298
2.5832,1.48357081051467e-09,0.951013957173935,-0.236458464359736,"forward",7.6433,0.410590856096298
2.6117,1.48705387310052e-09,0.953246706099286,-0.230433910527402,"forward",7.6433,0.410590856096298
2.6201,1.4813366106478e-09,0.949581767189172,-0.224432519242197,"forward",7.6433,0.410590856096298
2.657,1.4745346014638e-09,0.945221472672078,-0.218458685176834,"forward",7.6433,0.410590856096298
2.6939,1.46773424377063e-09,0.94086223681077,-0.212512401640569,"forward",7.6433,0.410590856096298
2.7308,1.46093546955725e-09,0.936504016008117,-0.206593662218195,"forward",7.6433,0.410590856096298
2.7677,1.45413821076667e-09,0.93214676663751,-0.200702460770226,"forward",7.6433,0.410590856096298
2.8046,1.44734239933413e-09,0.927790445067377,-0.194838791432929,"forward",7.6433,0.410590856096298
2.8415,1.44054796713313e-09,0.923435007626558,-0.189002648618575,"forward",7.6433,0.410590856096298
2.8783,1.43375484604359e-09,0.919080410648012,-0.183194027015411,"forward",7.6433,0.410590856096298
2.9152,1.42696296787368e-09,0.914726610418707,-0.177412921587954,"forward",7.6433,0.410590856096298
2.952,1.42017226439267e-09,0.910373563200667,-0.171659327577145,"forward",7.6433,0.410590856096298
2.9889,1.41338266736553e-09,0.906021225253177,-0.165933240500369,"forward",7.6433,0.410590856096298
3.0257,1.40659410847876e-09,0.901669552785193,-0.160234656151769,"forward",7.6433,0.410590856096298
3.0625,1.39980651938024e-09,0.897318501980942,-0.15456357060241,"forward",7.6433,0.410590856096298
3.0993,1.39301983168381e-09,0.892968029002812,-0.14891998020041,"forward",7.6433,0.410590856096298
3.1361,1.38623397695515e-09,0.88861808998233,-0.143303881571135,"forward",7.6433,0.410590856096298
3.1729,1.37944888669087e-09,0.884268641006734,-0.137715271617486,"forward",7.6433,0.410590856096298
3.2097,1.37266449236038e-09,0.879919638145841,-0.13215414752,"forward",7.6433,0.410590856096298
3.2464,1.36588072535355e-09,0.87557103741847,-0.12662050673718,"forward",7.6433,0.410590856096298
3.2832,1.359097517023e-09,0.87122279481956,-0.121114347005639,"forward",7.6433,0.410590856096298
3.3199,1.35231479866324e-09,0.866874866306817,-0.115635666340344,"forward",7.6433,0.410590856096298
3.3566,1.34553250149563e-09,0.862527207791041,-0.110184463034902,"forward",7.6433,0.410590856096298
3.3934,1.33875055667254e-09,0.858179775138796,-0.104760735661848,"forward",7.6433,0.410590856096298
3.4301,1.33196889532139e-09,0.853832524200681,-0.0993644830727424,"forward",7.6433,0.410590856096298
3.4668,1.32518744846403e-09,0.849485410759604,-0.0939957043985984,"forward",7.6433,0.410590856096298
3.5034,1.31840614705369e-09,0.845138390554477,-0.0886543990501618,"forward",7.6433,0.410590856096298
3.5401,1.31162492201328e-09,0.840791419304801,-0.0833405667180321,"forward",7.6433,0.410590856096298
3.5768,1.30484370415335e-09,0.83644445265803,-0.0780542073731191,"forward",7.6433,0.410590856096298
3.6134,1.29806242421651e-09,0.832097446218077,-0.0727953212669168,"forward",7.6433,0.410590856096298
3.6501,1.29128101288243e-09,0.8277503555485,-0.0675639089317597,"forward",7.6433,0.410590856096298
3.6867,1.28449940075239e-09,0.823403136162606,-0.0623599711811395,"forward",7.6433,0.410590856096298
3.7233,1.27771751832646e-09,0.819055743508842,-0.0571835091101155,"forward",7.6433,0.410590856096298
3.7599,1.27093529604956e-09,0.814708133000281,-0.0520345240955379,"forward",7.6433,0.410590856096298
3.7965,1.26415266425423e-09,0.810360259977967,-0.0469130177965031,"forward",7.6433,0.410590856096298
3.8331,1.25736955320694e-09,0.80601207974059,-0.0418189921546217,"forward",7.6433,0.410590856096298
3.8696,1.25058589308539e-09,0.801663547529927,-0.0367524493943774,"forward",7.6433,0.410590856096298
3.9062,1.24380161396223e-09,0.797314618520433,-0.0317133920235533,"forward",7.6433,0.410590856096298
3.9427,1.23701664580981e-09,0.792965247822249,-0.0267018228336381,"forward",7.6433,0.410590856096298
3.9792,1.23023091854775e-09,0.788615390511724,-0.0217177449000394,"forward",7.6433,0.410590856096298
4.0157,1.22344436195587e-09,0.784265001575592,-0.0167611615826504,"forward",7.6433,0.410590856096298
4.0522,1.21665690571430e-09,0.779914035936681,-0.0118320765262533,"forward",7.6433,0.410590856096298
4.0887,1.20986847944458e-09,0.775562448480262,-0.00693049366075793,"forward",7.6433,0.410590856096298
4.1252,1.20307901262155e-09,0.77121019399756,-0.00205641720179417,"forward",7.6433,0.410590856096298
4.1616,1.19628843462119e-09,0.766857227216431,0.00279014834888569,"forward",7.6433,0.410590856096298
4.1981,1.18949667473316e-09,0.762503502809405,0.00760919820305861,"forward",7.6433,0.410590856096298
4.2345,1.18270366210788e-09,0.758148975359746,0.012400727285466,"forward",7.6433,0.410590856096298
4.2531,1.17568442522106e-09,0.753649431286242,0.0171638190857741,"forward",7.6433,0.410590856096298
4.2709,1.16891197780956e-09,0.749308086763339,0.0218994734308926,"forward",7.6433,0.410590856096298
4.3073,1.16241212777369e-09,0.745141485439128,0.0266087947041893,"forward",7.6433,0.410590856096298
4.3437,1.15591102304034e-09,0.74097407981572,0.0312917778224642,"forward",7.6433,0.410590856096298
4.3801,1.14940859551966e-09,0.736805826245446,0.0359484174266622,"forward",7.6433,0.410590856096298
4.4164,1.1429047770526e-09,0.732636681036289,0.0405787078815931,"forward",7.6433,0.410590856096298
4.4528,1.13639949930588e-09,0.728466600384546,0.0451826432752256,"forward",7.6433,0.410590856096298
4.4891,1.12989269388775e-09,0.724295540449019,0.049760217418451,"forward",7.6433,0.410590856096298
4.5254,1.12338429224249e-09,0.72012345728341,0.0543114238444173,"forward",7.6433,0.410590856096298
4.5617,1.11687422569987e-09,0.71595030686802,0.0588362558080679,"forward",7.6433,0.410590856096298
4.598,1.1103624254881e-09,0.711776045118036,0.0633347062857272,"forward",7.6433,0.410590856096298
4.6342,1.10384882267943e-09,0.707600627848679,0.0678067679744712,"forward",7.6433,0.410590856096298
4.6705,1.09733334824022e-09,0.703424010807294,0.0722524332916965,"forward",7.6433,0.410590856096298
4.7067,1.09081593300645e-09,0.699246149657641,0.076671694374594,"forward",7.6433,0.410590856096298
4.7429,1.08429650766642e-09,0.695066999968806,0.0810645430795491,"forward",7.6433,0.410590856096298
4.7791,1.07777500276592e-09,0.690886517218542,0.0854309709815655,"forward",7.6433,0.410590856096298
4.8153,1.07125134875903e-09,0.686704656825794,0.089770969373892,"forward",7.6433,0.410590856096298
4.8515,1.06472547591521e-09,0.68252137409117,0.0940845292672767,"forward",7.6433,0.410590856096298
4.8876,1.05819731436227e-09,0.678336624224481,0.0983716413893916,"forward",7.6433,0.410590856096298
4.9238,1.05166679412987e-09,0.674150362372597,0.102632296184435,"forward",7.6433,0.410590856096298
4.9599,1.04513384505602e-09,0.669962543559571,0.106866483812356,"forward",7.6433,0.410590856096298
4.996,1.03859839683803e-09,0.665773122719222,0.111074194148284,"forward",7.6433,0.410590856096298
5.0321,1.03206037903783e-09,0.661582054698628,0.11525541678198,"forward",7.6433,0.410590856096298
5.0682,1.02551972106458e-09,0.6573892942469,0.119410141017217,"forward",7.6433,0.410590856096298
5.1042,1.01897635214927e-09,0.653194795998958,0.12353835587106,"forward",7.6433,0.410590856096298
